"Resident ID","c_Resident","c_DoB","c_Current Age","c_Education","Location","Income","Customer ID","Name","Updated_Birthday","Updated_Age","Education Level","City","Purchase Date","Shopping List","Item List","Item A","Item B","Item C","Item D","Item E","Item F","Item G","Item H","Item I","Item J","Item K","Item L","Item M","Item N","Item O","Item P","Item Q","Item R","Item S","Item T","Item U"
155,"Dana","9/7/1986",38,"college","Nhulunbuy",387000,492,"Dana","9/7/1986",38,"college","Nhulunbuy","2023-8-26","['B', 'C', 'E', 'G', 'J', 'K', 'L', 'M', 'N', 'Q', 'S', 'U']","[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
71,"Janion","5/4/1980",45,"high-school","Halls Creek",70000,493,"Janion","5/4/1980",45,"high-school","Halls Creek","2025-1-20","['A', 'B', 'C', 'F', 'J', 'K', 'M', 'Q', 'R', 'T']","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0]",1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0
1970,"Freya","4/8/1973",51,"high-school","Jurien Bay",173000,494,"Freya","4/8/1973",51,"high-school","Jurien Bay","2024-12-23","['B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
485,"Isis","19/12/2009",15,"junior college","Atherton",80000,495,"Isis","19/12/2009",15,"junior college","Atherton","2024-10-15","['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,"Kelae","18/6/1996",28,"under high-school","Narrabri",600000,496,"Kelae","18/6/1996",28,"under high-school","Narrabri","2024-10-8","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2418,"Elus","27/6/1987",37,"college","Wangaratta",123000,497,"Elus","27/6/1987",37,"college","Wangaratta","2024-3-11","['A', 'C', 'D', 'E', 'H', 'J', 'L', 'Q', 'R']","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
2547,"Raleth","13/1/1984",41,"high-school","Geraldton",589000,498,"Raleth","13/1/1984",41,"high-school","Geraldton","2025-4-29","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1637,"Selia","4/8/1987",37,"college","Margaret River",265000,499,"Selia","4/8/1987",37,"college","Margaret River","2024-12-10","['A', 'E', 'G', 'M', 'N', 'T']","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
168,"Ayla","3/2/2009",16,"college","Kununurra",368000,500,"Ayla","3/2/2009",16,"college","Kununurra","2024-11-8","['C', 'E', 'G', 'L', 'N']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
624,"Corion","22/10/2003",21,"college","Cloncurry",131000,501,"Corion","22/10/2003",21,"college","Cloncurry","2025-2-10","['E', 'I', 'P', 'T']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
2163,"Malen","3/11/2004",20,"high-school","Seymour",360000,502,"Malen","3/11/2004",20,"high-school","Seymour","2024-12-6","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1514,"Selene","19/12/1974",50,"high-school","Leonora",149000,503,"Selene","19/12/1974",50,"high-school","Leonora","2024-3-23","['B', 'D', 'F', 'G', 'H', 'I', 'L', 'M', 'O', 'Q']","[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0
2343,"Janion","21/4/1974",51,"high-school","Bowen",499000,504,"Janion","21/4/1974",51,"high-school","Bowen","2025-3-23","['D', 'H', 'K', 'N', 'P', 'Q']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
964,"Toriel","9/11/2006",18,"high-school","Atherton",183000,505,"Toriel","9/11/2006",18,"high-school","Atherton","2025-4-17","['A', 'C', 'D', 'E', 'F', 'H', 'I', 'M', 'P', 'S', 'T']","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
1703,"Oria","20/10/1985",39,"master","Halls Creek",479000,506,"Oria","20/10/1985",39,"master","Halls Creek","2023-6-2","['B', 'C', 'E', 'K', 'O', 'U']","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2830,"Valiel","15/7/2006",18,"junior college","Nhulunbuy",519000,507,"Valiel","15/7/2006",18,"junior college","Nhulunbuy","2024-5-8","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1311,"Norius","4/3/1998",27,"under high-school","Atherton",137000,508,"Norius","4/3/1998",27,"under high-school","Atherton","2024-4-14","['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'L', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1
768,"Ralen","14/3/2002",23,"junior college","Queanbeyan",222000,509,"Ralen","14/3/2002",23,"junior college","Queanbeyan","2023-12-2","['C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'T', 'U']","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
221,"Toror","27/4/1975",50,"under high-school","Roma",494000,510,"Toror","27/4/1975",50,"under high-school","Roma","2024-2-23","['A', 'B', 'E', 'G', 'H', 'I', 'J', 'N', 'P', 'Q', 'T']","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
2558,"Daneth","20/10/1986",38,"high-school","Halls Creek",464000,511,"Daneth","20/10/1986",38,"high-school","Halls Creek","2025-1-25","['R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1307,"Corius","30/6/1974",50,"college","Onslow",480000,512,"Corius","30/6/1974",50,"college","Onslow","2023-2-21","['D', 'E', 'F', 'H', 'L', 'M', 'O', 'T', 'U']","[0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1
1478,"Noros","5/3/1981",44,"college","Mount Isa",37000,513,"Noros","5/3/1981",44,"college","Mount Isa","2024-12-15","['A', 'B', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1170,"Peror","19/2/2004",21,"under high-school","Joondalup",250000,514,"Peror","19/2/2004",21,"under high-school","Joondalup","2024-11-20","['D', 'F', 'I', 'N', 'U']","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1111,"Oren","5/1/1990",35,"college","Dunsborough",590000,515,"Oren","5/1/1990",35,"college","Dunsborough","2024-9-30","['A', 'B', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'N', 'O', 'P', 'U']","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2065,"Dakota","16/9/2004",20,"master","Northam",271000,516,"Dakota","16/9/2004",20,"master","Northam","2023-4-29","['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
500,"Felix","15/6/1979",45,"junior college","Albury",274000,517,"Felix","15/6/1979",45,"junior college","Albury","2023-4-2","['F', 'L', 'P', 'Q']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
787,"Janus","4/10/1974",50,"high-school","Hermannsburg",407000,518,"Janus","4/10/1974",50,"high-school","Hermannsburg","2023-10-28","['B', 'H', 'L', 'O']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
374,"Oria","21/5/2003",21,"junior college","Nhulunbuy",329000,519,"Oria","21/5/2003",21,"junior college","Nhulunbuy","2024-1-6","['B', 'E', 'G', 'H', 'J', 'R', 'T', 'U']","[0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
1642,"Loren","1/11/2001",23,"high-school","Mutitjulu",353000,520,"Loren","1/11/2001",23,"high-school","Mutitjulu","2024-3-27","['A', 'C', 'D', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
923,"Finn","5/2/1993",32,"master","Parkes",264000,521,"Finn","5/2/1993",32,"master","Parkes","2025-4-30","['A', 'C', 'D', 'J', 'K', 'M', 'P', 'Q']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
1423,"Janon","22/3/2004",21,"high-school","Batchelor",511000,522,"Janon","22/3/2004",21,"high-school","Batchelor","2023-5-27","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1630,"Halae","23/4/1986",39,"master","Yanchep",453000,523,"Halae","23/4/1986",39,"master","Yanchep","2025-1-23","['D', 'E', 'F', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'S', 'U']","[0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]",0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1
815,"Loron","1/10/1998",26,"high-school","Nelson Bay",531000,524,"Loron","1/10/1998",26,"high-school","Nelson Bay","2024-1-23","['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2385,"Jania","30/12/1983",41,"college","Papunya",425000,525,"Jania","30/12/1983",41,"college","Papunya","2023-2-15","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'L', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
297,"Janiel","11/6/1975",49,"high-school","Nelson Bay",31000,526,"Janiel","11/6/1975",49,"high-school","Nelson Bay","2024-7-19","['B', 'D', 'E', 'F', 'G', 'J', 'K', 'M', 'P', 'R', 'T', 'U']","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1
2057,"Torion","14/5/1986",38,"junior college","Yanchep",170000,527,"Torion","14/5/1986",38,"junior college","Yanchep","2023-5-12","['A', 'C', 'D', 'S']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,"Danae","22/9/1985",39,"high-school","Papunya",102000,528,"Danae","22/9/1985",39,"high-school","Papunya","2023-12-29","['A', 'C', 'D', 'F', 'H', 'J', 'K', 'L', 'M', 'N', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
1397,"Kelius","21/5/2007",17,"college","Leonora",186000,529,"Kelius","21/5/2007",17,"college","Leonora","2024-8-17","['A', 'D', 'F', 'G', 'H', 'J', 'L', 'M', 'N', 'O', 'P', 'Q', 'U']","[1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1
1832,"Valor","14/3/2010",15,"high-school","Burnie",543000,530,"Valor","14/3/2010",15,"high-school","Burnie","2024-10-4","['A', 'B', 'F', 'G', 'J', 'L', 'N', 'O', 'Q', 'R']","[1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0
1365,"Ronan","5/8/2000",24,"high-school","Merredin",112000,531,"Ronan","5/8/2000",24,"high-school","Merredin","2023-8-25","['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J', 'L', 'M', 'N', 'O', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
2119,"Selas","15/12/2001",23,"high-school","Mount Isa",238000,532,"Selas","15/12/2001",23,"high-school","Mount Isa","2023-5-18","['B', 'D', 'E', 'I', 'J', 'L', 'P', 'Q', 'S']","[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
1288,"Corion","18/11/1994",30,"college","Boddington",549000,533,"Corion","18/11/1994",30,"college","Boddington","2025-2-17","['A', 'D', 'F', 'J', 'K', 'L', 'M', 'N', 'O', 'Q', 'S', 'U']","[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
1878,"Feneth","22/5/2010",14,"high-school","Nelson Bay",60000,534,"Feneth","22/5/2010",14,"high-school","Nelson Bay","2023-4-6","['F', 'J', 'K', 'L']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1583,"Valor","12/1/2006",19,"high-school","Manjimup",338000,535,"Valor","12/1/2006",19,"high-school","Manjimup","2024-9-18","['A', 'B', 'C', 'N', 'O', 'R', 'S']","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
82,"Isar","24/4/2009",16,"master","Exmouth",496000,536,"Isar","24/4/2009",16,"master","Exmouth","2023-4-11","['B', 'C', 'D', 'E', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
445,"Oriel","25/10/1997",27,"junior college","Cowra",344000,537,"Oriel","25/10/1997",27,"junior college","Cowra","2023-2-20","['A', 'B', 'C', 'D', 'H', 'K', 'L', 'M', 'N', 'O', 'R', 'S']","[1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0
983,"Valius","8/10/2008",16,"under high-school","Katherine",109000,538,"Valius","8/10/2008",16,"under high-school","Katherine","2024-7-7","['C', 'D', 'E', 'H', 'K', 'L', 'N', 'Q', 'S']","[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
2752,"Elyn","17/8/1978",46,"junior college","Leonora",466000,539,"Elyn","17/8/1978",46,"junior college","Leonora","2023-12-14","['A', 'B', 'C', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
1934,"Malas","3/2/1992",33,"high-school","Forster",164000,540,"Malas","3/2/1992",33,"high-school","Forster","2024-8-26","['K', 'L', 'P']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1789,"Nola","21/8/1973",51,"high-school","Kununurra",50000,541,"Nola","21/8/1973",51,"high-school","Kununurra","2025-2-13","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1487,"Pera","17/1/2006",19,"master","Whyalla",191000,542,"Pera","17/1/2006",19,"master","Whyalla","2023-7-18","['A', 'C', 'G', 'H', 'I', 'M']","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1486,"Kelas","8/7/2006",18,"master","Narrandera",234000,543,"Kelas","8/7/2006",18,"master","Narrandera","2023-10-5","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'M', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0
722,"Isiel","1/12/1997",27,"junior college","Carnarvon",323000,544,"Isiel","1/12/1997",27,"junior college","Carnarvon","2024-3-3","['B', 'C', 'D', 'E', 'F', 'M']","[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,"Loron","13/9/1988",36,"college","Wangaratta",46000,545,"Loron","13/9/1988",36,"college","Wangaratta","2023-6-18","['H', 'M', 'P']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
907,"Ralis","30/3/2000",25,"college","Leonora",242000,546,"Ralis","30/3/2000",25,"college","Leonora","2024-9-28","['R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1182,"Ruby","11/6/2010",14,"college","Boddington",57000,547,"Ruby","11/6/2010",14,"college","Boddington","2024-12-1","['B', 'C', 'D', 'E', 'G', 'I', 'J', 'K', 'L', 'O', 'Q', 'S']","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
572,"Oria","18/12/1989",35,"junior college","Leonora",127000,548,"Oria","18/12/1989",35,"junior college","Leonora","2024-8-11","['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1742,"Ryder","15/11/2010",14,"master","Kununurra",540000,549,"Ryder","15/11/2010",14,"master","Kununurra","2023-1-21","['A', 'B', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
2406,"Peran","1/4/1977",48,"college","Laverton",257000,550,"Peran","1/4/1977",48,"college","Laverton","2023-6-13","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'Q', 'R', 'S', 'T']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1305,"Janor","11/8/1998",26,"high-school","Forster",134000,551,"Janor","11/8/1998",26,"high-school","Forster","2024-12-29","['B', 'C', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'O', 'S', 'U']","[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1]",0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1
966,"Julian","9/3/1994",31,"high-school","Broome",402000,552,"Julian","9/3/1994",31,"high-school","Broome","2025-2-21","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1386,"Eden","2/6/1982",42,"master","Cowra",362000,553,"Eden","2/6/1982",42,"master","Cowra","2023-2-20","['F', 'G', 'J', 'L', 'O', 'U']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2850,"Pereth","19/1/1973",52,"master","Meekatharra",394000,554,"Pereth","19/1/1973",52,"master","Meekatharra","2023-10-22","['B', 'G', 'J', 'K', 'N', 'T', 'U']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
