Customer ID,Name,Birthday,Age,Education Level,City,Purchase Date,Shopping List,Item List,Item A,Item B,Item C,Item D,Item E,Item F,Item G,Item H,Item I,Item J,Item K,Item L,Item M,Item N,Item O,Item P,Item Q,Item R,Item S,Item T,Item U
329,Mateo,14-8-1980,42,junior college,Victor Harbor,2024-9-15,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
330,Danon,19-7-2002,20,under high-school,Perth,2023-5-22,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
331,Kelar,2-5-1999,24,college,Mount Barker,2025-2-27,"['A', 'C', 'H', 'I', 'L', 'M', 'P', 'Q']","[1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
332,Selis,10-12-1982,40,high-school,Laverton,2023-2-10,['E'],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Giselle,19-4-1973,50,college,Gatton,2023-8-7,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'T']","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
334,Bryson,15-11-1976,46,college,Daly Waters,2024-10-27,"['F', 'J', 'L', 'M', 'O', 'P', 'Q', 'S', 'U']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1
335,Torius,2-4-2002,21,junior college,Pingelly,2024-12-26,"['B', 'E', 'I', 'J', 'K', 'L', 'M', 'O', 'S', 'T', 'U']","[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1]",0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
336,Isius,20-12-1979,43,college,Forster,2025-1-25,"['L', 'M', 'O', 'Q', 'R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
337,Coron,6-12-2006,16,college,Batchelor,2024-11-12,['J'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,Ralion,25/3/2000,23,junior college,Rockhampton,2023-3-14,"['A', 'B', 'D', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
339,Isius,3-9-2009,13,high-school,Whyalla,2023-2-7,"['A', 'B', 'C', 'D', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S']","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
340,Malos,25/4/1986,37,high-school,Wagga Wagga,2023-8-25,"['F', 'H', 'K', 'S', 'T']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
341,Clara,16-10-1999,23,master,Hobart,2024-5-27,"['A', 'B', 'D', 'E', 'F', 'I', 'K', 'L', 'N', 'P', 'Q', 'R']","[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0]",1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0
342,Torius,27-11-1998,24,high-school,Burnie,2023-5-21,"['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
343,Ember,22-11-1977,45,junior college,Batchelor,2023-3-28,"['A', 'B', 'C', 'D', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,Noror,6/5/1976,46,high-school,Port Macquarie,2023-12-20,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,Kelan,5-4-2000,23,college,Mataranka,2023-6-22,"['B', 'D', 'F', 'G', 'H', 'O', 'R', 'U']","[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
346,Ralae,5-5-2000,22,under high-school,Kempsey,2025-1-5,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,Beleth,23/7/1997,25,junior college,Murray Bridge,2025-4-8,"['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,Kelor,19-8-1974,48,junior college,Whyalla,2023-12-21,"['B', 'M', 'N', 'Q']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
349,Selius,11-11-2006,16,junior college,Albury,2023-3-2,"['A', 'B', 'C', 'D', 'E', 'F', 'I', 'L', 'M', 'N', 'R', 'S', 'T']","[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0
350,Coreth,21-3-1976,47,junior college,Papunya,2024-9-25,"['G', 'H', 'M', 'P', 'S']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
351,Orae,5/4/1975,48,under high-school,Manjimup,2024-10-1,['J'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,Esme,31-12-1997,25,junior college,Wiluna,2023-10-22,"['E', 'K', 'O', 'P', 'R', 'U']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
353,Ralae,13-9-1986,36,high-school,Whyalla,2023-9-4,"['A', 'C', 'D', 'F', 'J', 'R']","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
354,Ira,12-10-2001,21,master,Alice Springs,2023-4-7,"['B', 'E', 'M']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
355,Petra,14-3-1985,38,high-school,Grafton,2024-2-14,"['E', 'G', 'H', 'I', 'K', 'L', 'O', 'S', 'T']","[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
356,Toreth,24/1/1985,38,master,Derby,2024-7-4,"['A', 'B', 'C', 'D', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,Periel,20-5-1985,37,high-school,Roma,2023-12-21,"['D', 'F', 'I', 'M', 'N', 'P', 'T', 'U']","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]",0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1
358,Elias,21/12/2002,20,junior college,Alice Springs,2023-5-15,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,Sela,18-5-1988,34,master,Halls Creek,2023-5-5,"['A', 'B', 'D', 'I', 'J', 'N', 'Q', 'R', 'T']","[1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0
360,Janen,25/11/1976,46,junior college,Darwin,2023-1-21,"['A', 'B', 'C', 'I', 'J', 'K', 'N', 'S']","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
361,Toriel,15-12-2005,17,high-school,Mataranka,2024-2-6,"['C', 'E', 'G', 'K', 'L', 'R', 'S', 'T']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0
362,Aspen,22-1-2007,16,junior college,Pingelly,2023-7-1,"['A', 'C', 'D', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
363,Lora,12/4/1980,43,master,Joondalup,2023-8-7,"['B', 'F', 'G', 'I', 'M', 'N', 'P', 'Q', 'S', 'T']","[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0
364,Ralae,12-4-1980,43,under high-school,Papunya,2023-9-10,['G'],"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Kelius,1-8-2010,12,college,Melbourne,2024-6-29,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
366,Quenan,6-7-1985,37,junior college,Narrabri,2024-6-21,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,Lorae,16-12-1986,36,high-school,Atherton,2024-6-25,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
368,Janius,4-8-1986,36,junior college,Meekatharra,2023-9-27,"['E', 'O', 'Q', 'S', 'T', 'U']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
369,Bela,7-5-2006,16,junior college,Lismore,2024-8-3,"['B', 'C', 'D', 'E', 'F', 'G', 'K', 'L', 'M', 'N', 'O', 'R', 'S', 'U']","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1
370,Keliel,16-7-2003,19,high-school,Mount Barker,2024-12-23,"['B', 'C', 'D', 'F', 'G', 'H', 'L', 'M', 'O', 'Q', 'S']","[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
371,Mala,13-2-1977,46,high-school,Victor Harbor,2023-4-12,"['B', 'E', 'O', 'P']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
372,Ralon,5-12-1973,49,junior college,Wollongong,2024-2-1,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
373,Selen,22-2-2004,19,high-school,Halls Creek,2023-10-29,"['A', 'B', 'D', 'E', 'F', 'H', 'J']","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
374,Iseth,31-7-1993,29,under high-school,Griffith,2023-7-23,"['B', 'C', 'G', 'I', 'L', 'M', 'P', 'S']","[0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
375,Selis,7/2/1980,43,high-school,Leonora,2024-6-18,"['E', 'F', 'J', 'Q', 'S', 'T']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
376,Ivy,1-7-1978,44,junior college,Albany,2023-5-17,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
377,Halor,13-2-1977,46,high-school,Fitzroy Crossing,2023-5-17,"['A', 'B', 'C', 'D', 'F', 'G', 'K', 'L', 'M', 'O', 'Q', 'R']","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
378,Belae,13-7-1999,23,college,Laverton,2024-6-4,"['B', 'C', 'D', 'F', 'G', 'I', 'J', 'M', 'N', 'O', 'Q', 'T', 'U']","[0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]",0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1
379,Torius,6-1-2001,22,high-school,Port Hedland,2023-6-12,"['C', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'P', 'R', 'S', 'T', 'U']","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
380,Maude,14/9/1985,37,high-school,Devonport,2023-6-16,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,Jace,29-4-1999,24,high-school,Port Hedland,2024-1-2,"['C', 'D', 'J', 'K', 'L', 'M', 'O', 'T', 'U']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
382,Noros,17/9/1992,30,high-school,Yanchep,2025-1-15,"['F', 'I', 'J', 'K', 'T']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
383,Elus,17-10-1979,43,under high-school,Warwick,2023-9-25,"['A', 'C', 'D', 'F', 'J', 'L', 'M', 'N', 'P', 'Q', 'S']","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
384,Raliel,3-5-1982,41,high-school,Hermannsburg,2023-3-7,"['A', 'C', 'G']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Salem,26-10-1993,29,college,Atherton,2023-8-28,"['A', 'B', 'C', 'D', 'H', 'I', 'K', 'L', 'N', 'P', 'Q']","[1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0
386,Peras,24/12/1980,42,high-school,Winton,2024-5-28,"['D', 'E', 'F', 'I', 'N', 'R']","[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
387,Asa,11/1/1983,40,junior college,Ballarat,2024-2-8,"['A', 'B', 'C', 'F', 'H', 'I', 'J', 'M', 'P', 'S']","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
388,Danor,13-2-1995,28,junior college,Ballarat,2025-2-15,"['C', 'E', 'F', 'G', 'I', 'J', 'K', 'P', 'Q']","[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
389,Ryker,3-8-1987,35,PhD,Bairnsdale,2024-5-22,"['D', 'E', 'K', 'M', 'R']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
390,Quena,6/4/2010,13,college,Singleton,2024-11-29,"['A', 'B', 'D', 'E', 'F', 'G', 'I', 'J', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
391,Faye,17/5/1996,26,high-school,Denmark,2025-2-22,"['B', 'C', 'D', 'E', 'G', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
392,Valen,15/6/2003,19,college,Palmerston,2023-10-8,"['A', 'B', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
393,Loros,1/2/1990,33,high-school,Nelson Bay,2024-2-19,"['B', 'C', 'I', 'R', 'T']","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
394,Noror,22-3-2003,20,college,Queanbeyan,2024-7-3,"['A', 'B', 'C', 'D', 'E', 'G', 'J', 'K', 'L', 'M', 'O', 'P', 'Q']","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0
395,Evie,14/1/1990,33,college,Inverell,2023-9-19,"['A', 'D', 'E', 'H', 'I', 'J', 'M', 'N', 'O', 'Q', 'R', 'S']","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0
396,Dania,1-10-1976,46,junior college,Taree,2024-2-10,"['A', 'B', 'C', 'D', 'E', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
397,Nora,21/7/1975,47,college,Kingston SE,2023-1-2,"['B', 'D', 'G', 'H', 'L', 'N', 'S', 'T']","[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0
398,Primrose,8-2-2003,20,college,Winton,2024-4-24,"['B', 'F', 'Q', 'S']","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
399,Anika,16/11/2008,14,junior college,Port Hedland,2023-8-3,"['B', 'C', 'H', 'O', 'P', 'Q', 'S']","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
400,Valas,10/11/1991,31,junior college,Murray Bridge,2025-1-21,"['B', 'M', 'S', 'T']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
401,Anaya,28-2-1974,49,high-school,Ballarat,2024-2-18,"['A', 'B', 'F', 'G', 'K', 'L', 'M', 'N', 'S', 'T']","[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0
402,Capri,27-3-1992,31,high-school,Boddington,2024-8-18,"['A', 'B', 'C', 'D', 'E', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,Daniel,10-4-1976,47,junior college,Yuendumu,2024-8-21,"['B', 'E', 'F', 'G', 'H', 'I', 'K', 'N', 'S', 'T', 'U']","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1
